indice,fecha,Temperatura_prom,Temperatura_max,Temperatura_min,Humedad_prom
1208,2016-04-27,20.912569444444472,24.9,17.9,66.99083333333319
1209,2016-04-28,21.035555555555558,25.8,19.2,71.14124999999999
1210,2016-04-29,21.28722222222219,28.0,18.3,67.1193055555555
1211,2016-04-30,20.826875000000012,28.0,18.4,69.24833333333346
1212,2016-05-01,21.03138888888892,26.4,18.5,65.12138888888899
1213,2016-05-02,20.522986111111038,25.1,18.3,69.28409722222213
1214,2016-05-03,21.366712995135472,27.2,18.8,67.65239749826273
1215,2016-05-04,21.1892361111111,24.9,18.3,65.10381944444427
1216,2016-05-05,22.525486111111128,28.0,17.5,60.866666666666596
1217,2016-05-06,21.485555555555568,24.0,17.2,68.84763888888878
1218,2016-05-07,21.254526462395514,27.0,17.1,65.92639275766028
1219,2016-05-08,20.25069444444442,23.3,18.4,74.69069444444433
1220,2016-05-09,21.32152777777776,27.7,17.6,67.14319444444438
1221,2016-05-10,18.323888888888828,20.2,17.1,78.72298611111107
1222,2016-05-11,20.964305555555534,26.2,16.7,65.90423611111115
1223,2016-05-12,23.706249999999965,30.3,18.7,59.2084722222223
1224,2016-05-13,24.133680555555557,28.7,20.5,54.162708333333335
1225,2016-05-14,23.214305555555544,28.2,19.0,56.615625
1226,2016-05-15,24.687152777777875,29.9,19.6,52.0068055555556
1227,2016-05-16,24.717291666666636,30.8,19.0,49.756458333333384
1228,2016-05-17,23.582777777777817,30.3,19.4,53.05694444444436
1229,2016-05-18,22.77428977272733,28.0,18.9,61.230184659090945
1230,2016-05-19,23.834460887949188,29.9,19.8,57.818463706835765
1231,2016-05-20,24.68908964558723,30.2,19.7,52.562195969423136
1232,2016-05-21,25.46020833333335,30.9,20.6,50.25319444444449
1233,2016-05-22,24.7634722222222,30.5,20.5,55.17291666666668
1234,2016-05-23,25.100208333333427,30.5,20.5,49.5738888888889
1235,2016-05-24,24.49097222222221,30.2,20.7,52.14375000000014
1236,2016-05-25,23.557013888888914,28.3,20.1,56.865902777777684
1237,2016-05-26,21.804996530187402,27.8,17.1,62.07460097154755
1238,2016-05-27,22.324166666666592,28.2,19.5,57.59659722222219
1239,2016-05-28,21.990277777777802,28.2,19.5,64.90083333333337
1240,2016-05-29,21.241458333333355,25.5,19.7,67.98680555555548
1241,2016-05-30,21.367916666666726,28.2,17.6,66.41631944444458
1242,2016-05-31,20.655416666666643,28.7,17.0,68.76722222222226
1243,2016-06-01,21.596597222222268,27.2,18.1,62.58729166666662
1244,2016-06-02,22.966180555555496,29.5,19.2,60.44444444444446
1245,2016-06-03,21.576527777777812,27.8,16.0,65.08333333333343
1246,2016-06-04,21.127638888888885,28.9,16.0,63.92472222222217
1247,2016-06-05,23.27286012526092,29.7,17.4,58.16555323590829
1248,2016-06-06,22.210138888888977,27.2,19.3,59.786319444444494
1249,2016-06-07,20.786736111111075,24.9,18.4,66.64416666666673
1250,2016-06-08,22.65243055555553,28.5,17.1,55.08256944444444
1251,2016-06-09,22.629140461215936,28.6,18.4,58.26687631027247
1252,2016-06-10,21.80451388888884,27.9,17.0,60.97750000000004
1253,2016-06-11,22.921672473867606,27.8,18.9,54.60062717770031
1254,2016-06-12,23.613556953179586,29.7,18.5,52.24283717679939
1255,2016-06-13,23.42326388888894,30.4,18.7,53.27881944444449
1256,2016-06-14,21.115694444444383,25.2,19.1,64.34736111111096
1257,2016-06-15,22.086537126995072,28.3,18.4,55.8176960444136
1258,2016-06-16,22.90562499999998,28.6,16.6,51.69624999999997
1259,2016-06-17,23.506041666666697,29.8,18.2,52.030902777777754
1260,2016-06-18,23.188958333333392,29.2,18.0,53.87520833333335
1261,2016-06-19,21.940097289784532,28.0,17.8,62.68992355802652
1262,2016-06-20,21.071874999999988,25.0,18.5,64.76875000000005
1263,2016-06-21,22.861180555555617,28.9,18.2,56.235277777777746
1264,2016-06-22,23.7034027777778,29.4,18.4,50.960555555555466
1265,2016-06-23,23.007361111111155,28.6,18.2,55.70305555555557
1266,2016-06-24,21.965416666666666,28.2,18.0,60.893125000000026
1267,2016-06-25,21.517638888888882,27.6,17.8,63.32187499999993
1268,2016-06-26,22.5651388888889,28.2,18.4,58.0361805555555
1269,2016-06-27,23.91652777777778,29.0,18.0,45.5168749999999
1270,2016-06-28,23.855277777777786,28.9,18.4,43.51645833333326
1271,2016-06-29,23.637708333333183,28.5,18.5,47.427430555555496
1272,2016-06-30,24.194652777777776,29.3,20.7,46.445833333333304
1273,2016-07-01,23.9232638888889,28.8,19.7,47.89354166666666
1274,2016-07-02,22.67236111111109,28.2,18.4,57.55090277777777
1275,2016-07-03,21.53284722222229,28.6,17.7,63.480069444444425
1276,2016-07-04,22.66770833333328,29.1,17.8,59.59687499999994
1277,2016-07-05,21.292430555555544,26.7,17.8,65.3063888888889
1278,2016-07-06,21.111250000000037,28.6,16.2,64.13854166666661
1279,2016-07-07,23.575833333333286,29.0,17.4,51.8572222222222
1280,2016-07-08,24.177986111111082,29.0,20.3,43.852777777777824
1281,2016-07-09,23.958611111111093,29.0,18.5,43.061527777777705
1282,2016-07-10,23.82763888888885,28.3,19.8,48.538819444444535
1283,2016-07-11,22.806111111111093,29.4,17.4,55.444444444444514
1284,2016-07-12,21.900416666666693,27.5,16.9,57.28041666666675
1285,2016-07-13,21.183877692842238,25.7,18.6,59.41417651146636
1286,2016-07-14,22.120555555555573,28.7,17.7,58.47409722222218
1287,2016-07-15,20.226319444444435,27.1,16.0,64.8952083333333
1288,2016-07-16,19.3386805555555,24.8,16.8,73.07124999999996
1289,2016-07-17,20.520902777777675,27.1,16.4,64.27083333333326
1290,2016-07-18,21.434333565945572,27.4,16.2,61.623098394975514
1291,2016-07-19,22.24222222222229,28.5,17.0,56.66416666666663
1292,2016-07-20,21.84131944444443,27.4,16.5,59.10326388888889
1293,2016-07-21,23.26368055555555,29.0,18.7,52.798333333333204
1294,2016-07-22,22.358727915194386,28.3,18.3,57.65081272084794
1295,2016-07-23,21.694930555555565,25.9,18.0,60.87194444444446
1296,2016-07-24,19.914722222222117,25.8,17.7,67.69409722222224
1297,2016-07-25,21.758333333333383,28.2,17.4,61.83833333333338
1298,2016-07-26,23.501458333333353,29.7,18.4,50.41645833333334
1299,2016-07-27,22.143475177304918,28.9,17.4,54.204751773049715
1300,2016-07-28,23.066388888888945,28.0,18.0,46.883194444444385
1301,2016-07-29,23.06513888888896,27.6,19.0,51.016458333333425
1302,2016-07-30,22.795000000000048,28.4,19.3,55.73701388888894
1303,2016-07-31,22.645763888888858,29.3,18.0,58.46319444444446
1304,2016-08-01,23.843472222222232,30.3,18.7,51.80937500000004
1305,2016-08-02,23.47027777777769,29.3,19.1,51.093194444444464
1306,2016-08-03,23.00201388888892,29.0,19.3,53.24645833333337
1307,2016-08-04,21.34812500000002,27.5,17.0,62.70166666666656
1308,2016-08-05,23.219444444444377,29.3,19.3,55.36694444444437
1309,2016-08-06,24.001076233183852,29.4,20.4,51.41139013452916
1310,2016-08-07,24.368497913769144,29.5,20.0,48.891376912378284
1311,2016-08-08,23.0735416666667,29.1,18.0,57.35034722222216
1312,2016-08-09,23.385833333333323,29.2,18.0,51.1621527777778
1313,2016-08-10,22.69506944444452,27.9,17.7,57.33701388888896
1314,2016-08-11,23.873263888888808,28.6,18.9,46.63944444444455
1315,2016-08-12,23.073314801945887,29.3,18.0,54.55580264072267
1316,2016-08-13,22.771736111111107,29.0,16.7,55.793541666666684
1317,2016-08-14,24.002986111111092,29.2,19.9,52.31263888888888
1318,2016-08-15,22.456805555555505,28.0,18.9,60.55840277777784
1319,2016-08-16,23.770972222222163,29.1,19.9,52.76159722222215
1320,2016-08-17,23.230182072829074,29.4,18.2,57.996568627450934
1321,2016-08-18,21.841388888888847,28.1,17.6,62.14993055555547
1322,2016-08-19,22.265577190542455,28.2,16.2,53.902573018080695
1323,2016-08-20,23.753611111111063,28.5,18.5,49.62229166666666
1324,2016-08-21,24.40305555555556,28.8,20.8,42.18361111111118
1325,2016-08-22,24.132083333333266,28.7,19.3,40.178680555555516
1326,2016-08-23,23.943750000000005,29.4,18.8,40.49083333333343
1327,2016-08-24,21.472720946416118,29.3,19.0,60.60424495476696
1328,2016-08-25,22.67048611111107,28.6,18.9,59.59048611111111
1329,2016-08-26,20.107152777777763,25.8,16.5,68.45298611111109
1330,2016-08-27,21.377499999999994,27.3,17.0,64.20583333333333
1331,2016-08-28,21.943263888888858,28.4,17.4,61.6636805555555
1332,2016-08-29,22.78256944444448,28.5,18.1,56.29284722222219
1333,2016-08-30,21.870055710306413,28.7,16.6,59.46371866295281
1334,2016-08-31,22.030416666666667,27.7,18.6,62.28263888888887
1335,2016-09-01,19.874513888888902,25.5,17.5,67.6174305555555
1336,2016-09-02,20.393333333333242,26.3,17.4,65.57312500000006
1337,2016-09-03,21.6799305555556,28.7,18.0,62.075138888888866
1338,2016-09-04,22.049652777777787,28.8,17.1,61.36513888888883
1339,2016-09-05,20.948819444444513,28.5,16.4,64.40319444444444
1340,2016-09-06,22.480694444444445,28.6,17.7,60.62541666666657
1341,2016-09-07,18.568407310704984,27.0,0.0,76.28511749347253
1342,2016-09-09,0.0,0.0,0.0,0.0
1343,2016-09-16,24.45237410071943,29.1,0.0,48.08503597122304
1344,2016-09-17,23.59,28.8,18.9,54.1436805555555
1345,2016-09-18,22.72675469075748,27.3,18.4,62.99909659485742
1346,2016-09-19,23.442430555555543,27.3,19.5,53.84902777777784
1347,2016-09-20,23.726671309192167,27.9,19.3,49.460445682451294
1348,2016-09-21,21.560069444444483,27.3,18.0,60.31923611111118
1349,2016-09-22,21.482152777777763,25.2,18.7,63.20243055555559
1350,2016-09-23,22.788402777777687,27.9,18.0,57.300763888888966
1351,2016-09-24,22.657777777777746,27.3,18.1,61.34194444444449
1352,2016-09-25,22.22458333333338,27.3,17.6,59.44076388888882
1353,2016-09-26,23.25840277777769,27.3,18.9,56.31597222222208
1354,2016-09-27,22.4860416666667,27.4,17.4,57.36638888888879
1355,2016-09-28,22.734513888888905,27.3,18.9,58.913333333333334
1356,2016-09-29,22.123765867418886,27.3,18.4,63.10578279266577
1357,2016-09-30,22.498541666666668,27.4,18.4,58.55159722222221
1358,2016-10-01,21.297222222222203,23.9,19.5,57.309513888888915
1359,2016-10-02,22.143333333333356,27.4,18.6,55.82076388888891
1360,2016-10-03,22.920416666666718,28.8,19.3,58.722638888888795
1361,2016-10-04,22.633333333333297,27.4,17.2,60.399722222222145
1362,2016-10-05,21.33652777777778,27.3,17.9,63.36506944444438
1363,2016-10-06,22.26326388888891,27.4,19.1,62.07715277777793
1364,2016-10-07,20.996111111111034,26.4,18.2,66.08069444444432
1365,2016-10-08,20.521250000000016,26.3,17.8,71.7391666666666
1366,2016-10-09,21.097083333333302,27.4,18.1,69.01347222222218
1367,2016-10-10,20.56722222222224,27.3,17.6,70.4200694444444
1368,2016-10-11,21.55208333333336,27.4,18.1,68.88423611111118
1369,2016-10-12,20.21762640449439,25.2,17.5,70.7662921348315
1370,2016-10-13,22.04398888116745,26.0,18.9,65.93655316191794
1371,2016-10-14,22.373819444444454,27.4,0.0,61.87562499999998
1372,2016-10-15,21.235400696864062,27.3,18.9,68.19428571428574
1373,2016-10-16,21.18708333333334,27.3,17.7,66.28729166666662
1374,2016-10-17,21.23812499999996,27.3,18.4,67.11500000000021
1375,2016-10-18,19.20333564975675,21.1,17.2,72.65357887421814
1376,2016-10-19,21.549097222222226,27.3,17.4,62.40791666666668
1377,2016-10-20,22.702777777777722,28.6,18.7,61.605694444444524
1378,2016-10-21,23.281041666666564,27.3,19.5,59.35374999999996
1379,2016-10-22,22.734930555555454,27.3,18.7,61.298125000000084
1380,2016-10-23,21.381319444444483,27.2,18.2,65.29395833333335
1381,2016-10-24,21.492222222222185,27.8,17.9,63.5790277777778
1382,2016-10-25,20.137160751565702,24.4,16.3,66.53729993041065
1383,2016-10-26,20.27399702823178,26.7,18.3,65.72659732540876
1384,2016-10-27,24.05183486238533,27.4,19.9,55.38669724770644
1385,2016-10-28,22.049668874172205,27.5,18.5,63.31440397351007
1386,2016-10-29,20.43388888888896,27.2,16.5,68.6884027777777
1387,2016-10-30,22.052361111111107,27.4,17.0,62.63652777777784
1388,2016-10-31,21.31159722222231,27.4,18.5,68.48083333333336
1389,2016-11-01,20.47326388888895,23.9,18.5,70.01173611111119
1390,2016-11-02,21.22312499999999,27.2,18.5,67.03263888888881
1391,2016-11-03,21.66874999999993,27.4,18.1,67.46013888888899
1392,2016-11-04,21.1469444444445,27.4,17.7,68.48881944444452
1393,2016-11-05,21.014374999999944,27.4,17.7,69.60590277777781
1394,2016-11-06,20.91159722222228,27.4,18.0,68.91819444444445
1395,2016-11-07,20.232708333333296,25.4,17.7,71.87159722222229
1396,2016-11-08,21.520972222222305,27.3,18.1,66.14562499999991
1397,2016-11-09,22.630555555555496,27.3,18.3,64.0141666666667
1398,2016-11-10,21.77944444444442,25.3,18.8,66.761111111111
1399,2016-11-11,21.287638888888903,24.6,19.3,66.60854166666665
1400,2016-11-12,20.68513888888887,26.3,18.2,66.7368055555555
1401,2016-11-13,21.40416666666666,27.6,18.6,68.37624999999993
1402,2016-11-14,19.815347222222197,26.3,17.8,73.1609027777778
1403,2016-11-15,20.786944444444433,27.1,17.6,60.38402777777762
1404,2016-11-16,20.793194444444413,27.4,17.2,64.65951388888897
1405,2016-11-17,20.074513888888866,27.0,17.2,71.69048611111114
1406,2016-11-18,20.454236111111094,27.3,18.0,71.8427083333334
1407,2016-11-19,19.902235929067125,24.6,18.1,73.2038550501157
1408,2016-11-20,20.25789473684211,25.3,17.6,64.49703947368423
1409,2016-11-21,21.255208333333343,27.4,15.2,45.507222222222154
1410,2016-11-22,20.07575122292106,29.6,0.0,46.92613556953178
1411,2016-11-23,22.211744266851902,27.3,19.1,63.66699096594851
1412,2016-11-24,22.015149409312,27.4,18.7,64.52397498262698
1413,2016-11-25,20.495343988881242,24.9,18.9,72.26553161918
1414,2016-11-26,20.528611111111136,25.5,17.7,68.14111111111113
1415,2016-11-27,20.480694444444467,25.5,18.3,72.41319444444439
1416,2016-11-28,21.55236439499303,27.4,17.7,67.32503477051449
1417,2016-11-29,20.475528040786596,25.8,17.4,72.1939548434087
1418,2016-11-30,21.82346368715083,27.4,18.6,66.98903631284921
1419,2016-12-01,21.282152777777707,24.4,19.7,68.8175000000001
1420,2016-12-02,20.376666666666615,27.4,18.1,71.38763888888887
1421,2016-12-03,19.54312500000006,23.8,17.7,72.41993055555552
1422,2016-12-04,20.92659722222225,26.7,17.0,69.14562499999992
1423,2016-12-05,20.04020833333337,27.4,17.5,71.58999999999995
1424,2016-12-06,21.31958333333335,27.3,17.3,67.32909722222226
1425,2016-12-07,20.97930555555566,27.1,18.7,69.94340277777772
1426,2016-12-08,20.034652777777715,27.3,17.9,71.13208333333326
1427,2016-12-09,20.5119444444445,25.2,17.6,65.17916666666673
1428,2016-12-10,20.73965277777778,27.4,16.8,67.32444444444454
1429,2016-12-11,21.628472222222282,27.3,17.1,64.23236111111108
1430,2016-12-12,21.94263888888891,27.3,18.5,64.48305555555555
1431,2016-12-13,21.560486111111107,25.7,18.7,65.07743055555552
1432,2016-12-14,22.001388888888865,27.4,18.1,65.02645833333345
1433,2016-12-15,22.42391910739191,27.2,18.4,63.416945606694576
1434,2016-12-16,21.74780219780217,27.4,19.7,67.09576138147574
1435,2016-12-17,22.389332365747414,27.3,19.1,63.04724238026125
1436,2016-12-18,22.44791666666654,27.4,18.0,60.576041666666676
1437,2016-12-19,22.486216596343205,27.4,19.1,59.01448663853731
1438,2016-12-20,21.673175816539302,27.3,17.8,61.502710215427406
1439,2016-12-21,18.516191799861065,22.2,16.5,77.26608756080604
1440,2016-12-22,20.5243055555555,26.5,16.9,65.86562500000005
1441,2016-12-23,20.600972222222232,25.0,17.5,65.9907638888888
1442,2016-12-24,21.658472222222215,26.9,17.8,65.38208333333333
1443,2016-12-25,20.5850694444445,25.7,19.0,69.48951388888888
1444,2016-12-26,21.536388888888858,27.3,18.0,64.94576388888892
1445,2016-12-27,21.783171070931864,27.3,17.6,62.00326842837271
1446,2016-12-28,22.11604166666671,27.9,17.9,62.43847222222222
1447,2016-12-29,22.200069444444452,27.3,19.6,64.31499999999994
1448,2016-12-30,20.525277777777724,23.0,19.0,70.37840277777777
1449,2016-12-31,20.768194444444465,25.1,17.7,68.54631944444449
1450,2017-01-01,22.354513888888842,27.4,17.7,61.1915277777777
1451,2017-01-02,22.976458333333312,28.4,19.2,59.7689583333333
1452,2017-01-03,22.66648160999309,27.3,18.4,60.23421235253292
1453,2017-01-04,22.332916666666634,27.4,18.6,61.517361111111185
1454,2017-01-05,20.77916666666664,27.1,18.1,65.7806250000001
1455,2017-01-06,21.752152777777816,27.3,17.4,61.48756944444441
1456,2017-01-07,21.87916666666666,27.3,19.2,65.26284722222239
1457,2017-01-08,20.331827658095914,27.0,16.1,67.58332175121613
1458,2017-01-09,20.453472222222217,25.6,17.6,65.02381944444423
1459,2017-01-10,20.76076388888892,27.3,17.5,61.81666666666675
1460,2017-01-11,21.348402777777753,27.3,17.9,59.399444444444455
1461,2017-01-12,21.18513888888895,27.4,18.2,60.77208333333341
1462,2017-01-13,21.181319444444497,27.4,18.3,63.00861111111104
1463,2017-01-14,21.14187500000001,27.1,18.2,65.1151388888889
1464,2017-01-15,19.62430555555556,23.8,16.8,67.16812499999995
1465,2017-01-16,19.80888888888884,26.6,16.2,68.10763888888884
1466,2017-01-17,20.75298611111111,26.9,18.2,62.50138888888884
1467,2017-01-18,19.476527777777736,22.3,17.5,64.46138888888885
1468,2017-01-19,20.255833333333353,27.3,16.9,66.66520833333318
1469,2017-01-20,21.325486111111065,27.2,17.7,63.623263888888886
1470,2017-01-21,21.61347222222224,27.4,17.4,54.95263888888895
1471,2017-01-22,21.35277777777786,27.4,16.9,52.86159722222226
1472,2017-01-23,22.002152777777702,28.0,18.2,52.83284722222223
1473,2017-01-24,20.980555555555572,26.5,18.0,58.31194444444439
1474,2017-01-25,20.832614742698176,27.4,16.4,59.47065368567454
1475,2017-01-26,22.245416666666586,27.4,17.8,59.66770833333339
1476,2017-01-27,22.2489583333333,27.4,18.8,60.7150694444444
1477,2017-01-28,22.453680555555525,27.4,18.7,58.36152777777773
1478,2017-01-29,23.398124999999915,27.4,19.1,57.24256944444448
1479,2017-01-30,21.133611111111104,24.2,19.6,65.21930555555548
1480,2017-01-31,22.01222222222213,27.3,18.3,63.604583333333416
1481,2017-02-01,21.847473200612495,27.3,18.8,63.858728943338384
1482,2017-02-02,21.801875000000027,27.1,18.2,60.45055555555562
1483,2017-02-03,22.833773453787348,27.4,18.9,58.05225851285619
1484,2017-02-04,23.149861111111008,27.5,19.2,58.29861111111097
1485,2017-02-05,23.88013888888894,29.7,19.5,52.64340277777779
1486,2017-02-06,23.758402777777786,29.1,20.2,52.97902777777777
1487,2017-02-07,23.470069444444537,28.9,18.9,52.04638888888886
1488,2017-02-08,23.806666666666594,30.6,19.0,54.43951388888895
1489,2017-02-09,23.126319444444356,28.1,19.4,55.90763888888891
1490,2017-02-10,22.13270833333334,27.4,17.7,52.65131944444443
1491,2017-02-11,22.416666666666615,27.7,18.3,57.11875000000003
1492,2017-02-12,21.520763888888936,26.2,19.0,58.01687499999999
1493,2017-02-13,21.714166666666742,27.5,18.1,55.18111111111117
1494,2017-02-14,22.060694444444525,27.4,17.8,51.815902777777765
1495,2017-02-15,21.914583333333322,27.6,17.3,52.88020833333332
1496,2017-02-16,20.83580672993957,28.0,18.2,61.99758412424491
1497,2017-02-17,20.842013888888953,25.8,17.8,64.20416666666662
1498,2017-02-18,21.566363636363683,27.6,17.7,60.14552447552444
1499,2017-02-19,22.099304589708,27.4,18.7,60.35020862308764
1500,2017-02-20,22.46323119777154,27.8,19.0,62.38502785515326
1501,2017-02-21,21.624097222222133,28.7,17.6,65.66659722222226
1502,2017-02-22,21.133958333333336,25.8,17.8,64.03222222222209
1503,2017-02-23,20.99465648854957,29.2,17.0,63.485010409437955
1504,2017-02-24,19.679305555555548,25.1,16.9,75.77736111111106
1505,2017-02-25,21.117095205003345,28.1,17.1,65.62050034746356
1506,2017-02-26,21.69090277777774,26.2,17.1,57.759652777777745
1507,2017-02-27,21.42944444444426,26.1,18.4,61.39305555555549
1508,2017-02-28,20.866736111111052,26.4,18.6,70.11798611111122
1509,2017-03-01,20.31465277777787,27.8,17.0,67.63312500000002
1510,2017-03-02,21.039930555555557,25.5,17.4,65.24854166666663
1511,2017-03-03,21.612916666666628,25.1,18.5,65.61291666666665
1512,2017-03-04,23.032638888888865,28.2,19.3,60.07270833333324
1513,2017-03-05,21.780763888888856,25.1,19.2,69.59909722222223
1514,2017-03-06,22.4365411436541,27.3,19.7,63.742538354253846
1515,2017-03-07,21.26280991735529,26.2,19.0,71.10731995277457
1516,2017-03-09,20.759545454545403,25.0,18.6,71.29545454545455
1517,2017-03-10,18.959208103130667,22.2,17.4,81.84419889502759
1518,2017-03-11,19.894247363374898,25.5,17.0,75.97190795781403
1519,2017-03-12,19.642001870907432,24.1,16.9,77.00860617399437
1520,2017-03-13,19.82846580406661,24.8,18.1,78.87375231053586
1521,2017-03-14,20.31380908248367,25.1,17.4,75.37071362372554
1522,2017-03-15,19.80149812734081,25.0,17.6,78.62294007490648
1523,2017-03-16,20.704417293233124,26.3,16.6,63.57753759398492
1524,2017-03-17,21.13213270142184,26.6,17.5,66.42710900473931
1525,2017-03-18,21.098453139217522,28.4,18.6,65.34922656960882
1526,2017-03-19,20.92339405560887,25.0,18.9,69.21409395973163
1527,2017-03-20,21.02877225866931,26.0,18.3,70.76785379568899
1528,2017-03-21,21.318232931726925,24.9,16.4,68.35502008032132
1529,2017-03-22,20.68965277777785,24.9,18.3,72.45312500000001
1530,2017-03-23,20.28590277777774,24.9,17.6,74.97701388888883
1531,2017-03-24,19.601875000000078,24.7,18.0,77.37770833333325
1532,2017-03-25,20.15006944444448,28.3,17.7,76.085
1533,2017-03-26,20.13326388888884,24.9,17.2,72.84548611111126
1534,2017-03-27,21.6904166666665,27.6,17.4,66.26381944444437
1535,2017-03-28,21.257638888888984,25.4,18.2,72.00326388888892
1536,2017-03-29,21.003053435114456,24.9,18.7,75.77959750173493
1537,2017-03-30,19.696666666666427,24.9,16.2,79.76562500000009
1538,2017-03-31,20.27618055555536,24.9,17.7,79.73465277777774
1539,2017-04-01,21.90701388888893,28.3,17.2,68.12381944444452
1540,2017-04-02,22.880833333333335,27.8,18.1,61.38590277777777
1541,2017-04-03,23.16479166666671,28.0,18.7,61.7624305555556
1542,2017-04-04,23.677152777777856,28.9,20.1,58.427222222222284
1543,2017-04-05,23.490763888888882,28.9,20.1,58.13749999999999
1544,2017-04-06,23.11956974323394,27.8,18.5,57.34517696044407
1545,2017-04-07,22.428661087866217,27.9,19.5,62.36736401673635
1546,2017-04-08,20.788680555555597,26.1,16.0,71.6346527777779
1547,2017-04-09,19.784305555555562,23.9,18.0,75.47159722222237
1548,2017-04-10,21.165555555555645,27.4,17.0,65.65430555555542
1549,2017-04-11,21.43166666666666,24.9,17.7,67.58
1550,2017-04-12,20.929027777777794,24.9,17.2,71.44638888888889
1551,2017-04-13,22.375069444444513,28.1,18.7,68.25493055555565
1552,2017-04-14,19.481597222222295,20.8,17.8,77.76659722222229
1553,2017-04-15,22.744097222222283,29.4,16.8,61.944722222222175
1554,2017-04-16,23.10520833333339,27.2,20.1,60.70187500000005
1555,2017-04-17,21.778958333333456,24.9,17.8,66.0088888888889
1556,2017-04-18,21.464513888888938,24.9,18.7,72.05118055555562
1557,2017-04-19,20.753750000000004,24.9,16.9,71.04006944444441
1558,2017-04-20,20.411666666666623,23.7,18.2,72.065
1559,2017-04-21,21.16904761904765,25.2,18.4,71.84936974789905
1560,2017-04-22,22.153888888888915,27.0,18.0,65.90840277777775
1561,2017-04-23,23.47194444444443,28.4,19.3,64.41826388888896
1562,2017-04-24,22.48284722222225,26.3,20.1,67.24187500000004
1563,2017-04-25,21.65190575190562,25.3,19.5,69.53783783783773
1564,2017-04-26,20.800138792505226,24.9,16.9,72.38202637057609
1565,2017-04-27,22.726180555555537,28.8,18.7,62.706597222222165
1566,2017-04-28,23.297430555555685,27.9,18.9,57.628888888888895
1567,2017-04-29,23.01749999999999,28.0,19.1,60.52805555555556
1568,2017-04-30,20.643958333333234,24.3,18.1,75.8638888888888
1569,2017-05-01,20.855486111111045,24.9,18.1,71.61493055555556
1570,2017-05-02,20.95361111111101,24.9,18.3,71.81215277777783
1571,2017-05-03,19.962291666666548,22.0,18.0,76.12875000000007
1572,2017-05-04,20.187499999999865,27.3,16.8,71.38284722222235
1573,2017-05-05,20.514999999999894,25.6,17.7,77.01062499999995
1574,2017-05-06,20.28479166666651,24.9,16.9,75.25381944444457
1575,2017-05-07,21.039027777777733,24.9,16.8,73.84270833333326
1576,2017-05-08,20.435624999999902,24.9,16.8,75.66354166666667
1577,2017-05-09,20.379861111111108,24.8,18.3,77.74138888888892
1578,2017-05-10,20.34066852367687,24.8,17.2,76.69303621169915
1579,2017-05-11,20.691504178272954,24.8,17.9,76.72987465181056
1580,2017-05-12,20.12069444444431,24.5,18.5,78.5812499999999
1581,2017-05-13,20.96020833333319,25.7,18.1,74.63666666666664
1582,2017-05-14,21.46972222222216,27.1,18.5,71.05013888888891
1583,2017-05-15,20.514732453092375,27.6,17.9,77.27102154273807
1584,2017-05-16,21.211666666666698,28.0,17.3,69.03840277777775
1585,2017-05-17,21.045277777777823,26.8,18.4,72.52215277777775
1586,2017-05-18,22.360917941585466,28.8,17.4,69.31821974965234
1587,2017-05-19,23.413194444444404,28.7,18.6,64.78208333333338
1588,2017-05-20,22.545416666666636,27.2,19.7,66.23722222222217
1589,2017-05-21,21.268749999999855,25.1,17.9,71.13631944444434
1590,2017-05-22,20.843333333333096,24.8,19.2,76.09701388888888
1591,2017-05-23,22.39888888888891,28.3,17.7,64.1227083333333
1592,2017-05-24,24.212291666666683,29.4,18.5,52.17958333333332
1593,2017-05-25,23.858888888888973,28.6,20.1,51.12854166666659
1594,2017-05-26,23.246319444444417,28.8,18.5,55.173888888888875
1595,2017-05-27,22.24743055555555,26.9,18.9,64.65562499999993
1596,2017-05-28,23.574444444444485,28.9,19.0,59.411666666666626
1597,2017-05-29,22.531319444444485,27.7,20.1,66.74631944444451
1598,2017-05-30,22.82687500000009,27.8,18.7,60.7724305555556
1599,2017-05-31,22.262526023594766,25.9,19.2,67.79791811242185
1600,2017-06-01,22.41371866295257,27.5,19.0,68.16580779944292
1601,2017-06-02,23.201463414634155,29.2,18.4,62.203902439024354
1602,2017-06-03,24.640416666666706,30.0,19.5,56.30090277777785
1603,2017-06-04,24.257708333333333,28.9,20.7,59.5568055555556
1604,2017-06-05,23.214930555555572,28.3,20.1,61.25465277777769
1605,2017-06-06,23.565069444444433,28.8,18.7,57.09493055555564
1606,2017-06-07,21.357986111111032,25.7,18.0,73.58319444444436
1607,2017-06-08,19.650972222222194,24.8,17.6,78.7746527777778
1608,2017-06-09,20.833101045296065,24.9,17.6,69.12808362369334
1609,2017-06-10,22.55048611111111,28.7,17.6,66.72999999999995
1610,2017-06-11,21.485972222222227,28.1,17.8,70.95861111111101
1611,2017-06-12,20.85527777777752,24.9,17.9,72.01972222222221
1612,2017-06-13,21.034652777777715,27.5,18.3,70.27888888888884
1613,2017-06-14,21.327361111111024,27.0,17.6,70.35069444444433
1614,2017-06-15,19.483611111111088,23.0,17.4,78.82722222222226
1615,2017-06-16,21.104791666666628,27.7,15.9,66.49708333333332
1616,2017-06-17,20.139374999999898,24.8,17.3,73.90222222222219
1617,2017-06-18,20.48125,26.5,18.3,73.7015277777779
1618,2017-06-19,20.97222222222217,26.6,17.9,73.51993055555555
